Delivery_ID,Transport,DeliveryLatitude,DeliveryLongitude,RestaurantLatitude,RestaurantLongitude,Distance (Km)
f7dc0c789e,motorcycle,1.242807485273609,103.83643372339981,1.1831235443100632,103.91341892690987,10.815050308776897
f85ab219e8,bike,1.3181213436232857,103.84579874411295,1.1831235443100632,103.91341892690987,16.7171025875708
6bac6c9f2c,motorcycle,1.2747822713748203,103.73110119769497,1.1831235443100632,103.91341892690987,22.68128858139472
9b2cf7801a,motorcycle,1.3962398750955858,103.8996418911574,1.1831235443100632,103.91341892690987,23.615132030501833
a0418bf330,bike,1.315811734082303,103.75364938916817,1.1831235443100632,103.91341892690987,23.052980197078803
134eed433f,motorcycle,1.357822531289217,103.9321591901046,1.1831235443100632,103.91341892690987,19.42957452583091
7b8b7f1a60,bike,1.3723826556164163,103.66754518778849,1.1831235443100632,103.91341892690987,34.44890938009859
086e755ac5,bike,1.4156557974215844,103.77745617849678,1.1831235443100632,103.91341892690987,29.834179852999505
f38a06d42b,motorcycle,1.3831860167958323,103.87921682290018,1.1831235443100632,103.91341892690987,22.446961896243735
0c382822d5,motorcycle,1.3418081756876459,103.85984816451604,1.1831235443100632,103.91341892690987,18.531764700417103
0ba2bef256,car,1.4394992009644443,103.82193664722178,1.1831235443100632,103.91341892690987,30.121483599008496
a36483af0c,motorcycle,1.307081328203675,103.69827031841199,1.1831235443100632,103.91341892690987,27.59013439471261
ac0ae04b24,car,1.3399168575254101,103.80563662538351,1.1831235443100632,103.91341892690987,21.082558001932366
bc92aaec6c,motorcycle,1.2685942593718558,103.83422039232639,1.1831235443100632,103.91341892690987,12.923317337486472
602052a302,motorcycle,1.3100938975414562,103.77438101957165,1.1831235443100632,103.91341892690987,20.893971880725488
a782d345fd,car,1.3865802399112719,103.7145778235135,1.1831235443100632,103.91341892690987,31.556801938153843
cca027089e,car,1.4371392596336026,103.72489990621709,1.1831235443100632,103.91341892690987,35.05849292346275
7ea1943458,bike,1.363973656901671,103.92540395081393,1.1831235443100632,103.91341892690987,20.041904006680436
d41c85a89c,motorcycle,1.3597091660360014,103.66348598112329,1.1831235443100632,103.91341892690987,33.98483394673075
c84fab6f96,bike,1.322092966659648,103.96228608787375,1.1831235443100632,103.91341892690987,16.300550396424303
200d8888f8,motorcycle,1.2084414784806055,103.77050633186752,1.1831235443100632,103.91341892690987,16.15000831299339
363dc80c66,car,1.3876513708530742,103.7613800961816,1.1831235443100632,103.91341892690987,28.24491128494627
60c4880cfa,motorcycle,1.1680486985564085,103.73440692063946,1.1831235443100632,103.91341892690987,19.992968241661572
1fd12349af,car,1.3512320252285026,103.75035377941315,1.1831235443100632,103.91341892690987,25.978481433217933
609e45348d,car,1.408473519931428,103.81837879711152,1.1831235443100632,103.91341892690987,27.069987340450346
56175adfa5,bike,1.363262239950906,103.72689907004829,1.1831235443100632,103.91341892690987,28.76910577354911
8736d7df8e,car,1.2414323588874325,103.60754359221404,1.1831235443100632,103.91341892690987,34.64749978866918
1a9d3e114d,motorcycle,1.3198391039266342,103.90821417849018,1.1831235443100632,103.91341892690987,15.128390080008822
faf3d87998,bike,1.2763243947340661,103.81199645768724,1.1831235443100632,103.91341892690987,15.284606319043545
a1065f8ea3,motorcycle,1.3511137031234162,103.65179577243774,1.1831235443100632,103.91341892690987,34.53735790334119
0aee35c81c,bike,1.2743997573343564,103.82170470598467,1.1831235443100632,103.91341892690987,14.354562794457141
8e7a1feb1c,bike,1.3170439156510338,103.8116104909764,1.1831235443100632,103.91341892690987,18.645788305204572
0860014e52,bike,1.367871573454394,103.69133966233346,1.1831235443100632,103.91341892690987,32.0653469282681
598fbb7b58,motorcycle,1.3530268221343449,103.8894740730205,1.1831235443100632,103.91341892690987,18.975085509078276
c741c70cf8,bike,1.3454246546673891,103.8888852291639,1.1831235443100632,103.91341892690987,18.15293397702604
2663d10d31,motorcycle,1.4476494906448005,103.77592927003366,1.1831235443100632,103.91341892690987,33.01039770018334
34724c643a,car,1.315919983114995,103.69602862390572,1.1831235443100632,103.91341892690987,28.30142167700916
35d515a007,motorcycle,1.378986706550473,103.73372032816218,1.1831235443100632,103.91341892690987,29.478943219557255
4d4aea4683,car,1.3025927385125724,103.91309783391246,1.1831235443100632,103.91341892690987,13.210330422948935
41c52434f1,motorcycle,1.4155641335867202,103.8823723622521,1.1831235443100632,103.91341892690987,25.93328923719393
4e50cad123,motorcycle,1.2044360953203315,103.76807916888171,1.1831235443100632,103.91341892690987,16.346426799661074
139966b588,motorcycle,1.2416886083431622,103.68452758097702,1.1831235443100632,103.91341892690987,26.284621426021083
aefca29703,car,1.3579372287053173,103.78895692935852,1.1831235443100632,103.91341892690987,23.780601476337317
fd6ccccace,motorcycle,1.4026972921636256,103.88447577166362,1.1831235443100632,103.91341892690987,24.49207235385669
0cdcadc3e1,car,1.2960133474236069,103.63566490520876,1.1831235443100632,103.91341892690987,33.337460898279645
f3d1d64603,motorcycle,1.4023517484489738,103.72767359733865,1.1831235443100632,103.91341892690987,31.858387841734565
9e468e429b,motorcycle,1.4433180368405045,103.776867270625,1.1831235443100632,103.91341892690987,32.53788450304197
abc0c81a2f,bike,1.4401470367975961,103.77609452282259,1.1831235443100632,103.91341892690987,32.26890605635508
ebb5ef8f0b,bike,1.3031923884194074,103.88623423228778,1.1831235443100632,103.91341892690987,13.616949563698688
51d884c82a,bike,1.358469838146491,103.74289236375921,1.1831235443100632,103.91341892690987,27.13123992814608
ae29de9b9a,bike,1.3250703105161914,103.79925140127425,1.1831235443100632,103.91341892690987,20.194050833175766
3917c56f01,car,1.2686510973424365,103.67348545480894,1.1831235443100632,103.91341892690987,28.328416716046913
032d7627e8,motorcycle,1.4371964119874403,103.7569312722078,1.1831235443100632,103.91341892690987,33.05419116462615
beb4f60633,bike,1.4266969833996663,103.72656499163188,1.1831235443100632,103.91341892690987,34.0268772411746
b5c34b00ee,motorcycle,1.4217237476487403,103.72822393695667,1.1831235443100632,103.91341892690987,33.4793260878385
f6c1d5432f,car,1.4115006831959882,103.81913123626994,1.1831235443100632,103.91341892690987,27.34617402942685
dc22e72699,car,1.3124836738071484,103.68918260448349,1.1831235443100632,103.91341892690987,28.764647165068983
e9c5144118,motorcycle,1.2690070854378437,103.6349678079013,1.1831235443100632,103.91341892690987,32.41240024254775
d564db363b,car,1.3842002456683595,104.05055991302602,1.1831235443100632,103.91341892690987,26.968505690256382
94067c8264,bike,1.4234588470437417,103.94324847979966,1.1831235443100632,103.91341892690987,26.781589762137397
b11fe4be22,motorcycle,1.281181489961769,103.82222189157321,1.1831235443100632,103.91341892690987,14.851963967532303
093103588f,motorcycle,1.4051846440801667,104.08153914416083,1.1831235443100632,103.91341892690987,30.87057834564749
eb5880bdbf,motorcycle,1.3303019431062433,103.74953568472604,1.1831235443100632,103.91341892690987,24.444074119795964
df68eca990,motorcycle,1.3172969368054812,104.000881572758,1.1831235443100632,103.91341892690987,17.744389174991866
1da7528338,bike,1.3276954553396099,103.97272513712154,1.1831235443100632,103.91341892690987,17.29500889930074
7ce359b3a8,motorcycle,1.278712182840615,103.76743452378498,1.1831235443100632,103.91341892690987,19.38270777189064
792c7c284d,car,1.2993099249519078,103.83511533283348,1.1831235443100632,103.91341892690987,15.52412464953804
884e504720,motorcycle,1.3411400233281765,103.76602454162594,1.1831235443100632,103.91341892690987,23.966256896072554
980e69b83c,motorcycle,1.35692082105428,103.97352482812973,1.1831235443100632,103.91341892690987,20.348545573649446
0b69c1c0bb,motorcycle,1.418211166527888,103.78589201825257,1.1831235443100632,103.91341892690987,29.6168540288363
85d95ba26e,bike,1.3093168992036603,103.66205804951554,1.1831235443100632,103.91341892690987,31.261754120656093
55148ed906,bike,1.380148819742805,103.97969766880513,1.1831235443100632,103.91341892690987,23.00088885209539
8d1db13fa5,motorcycle,1.3816323081853041,103.8211067035266,1.1831235443100632,103.91341892690987,24.235352993542204
1350a19353,car,1.4140139572212007,103.70438679040639,1.1831235443100632,103.91341892690987,34.539846053446006
adc19e5aae,motorcycle,1.395008150635747,103.87640317326762,1.1831235443100632,103.91341892690987,23.78851826629999
583ce4b6c1,bike,1.3333246996277266,103.79311937357383,1.1831235443100632,103.91341892690987,21.33289304172509
8f8c3a7fd9,motorcycle,1.335974344213581,103.70547634014619,1.1831235443100632,103.91341892690987,28.65718564170415
4acf203e76,motorcycle,1.3250645341074545,103.98916814056156,1.1831235443100632,103.91341892690987,17.815919435751063
c572af78e1,bike,1.283497569556335,103.77349659014361,1.1831235443100632,103.91341892690987,19.12294024730524
1aa1b5f9bd,motorcycle,1.354916734725125,103.79940982816872,1.1831235443100632,103.91341892690987,22.843861097488006
c82cc31e39,motorcycle,1.3975358900453703,103.86942093606103,1.1831235443100632,103.91341892690987,24.20898377086957
640c16d237,motorcycle,1.3242012312271743,103.80891668876178,1.1831235443100632,103.91341892690987,19.45800984190169
d03ca486e1,motorcycle,1.328799066704157,103.72805358525426,1.1831235443100632,103.91341892690987,26.173642961550716
ff68bb360c,motorcycle,1.3100510103690952,103.63033474339973,1.1831235443100632,103.91341892690987,34.4901309596294
c8abb815ad,bike,1.2783295349802648,103.7254573036049,1.1831235443100632,103.91341892690987,23.418585267986256
8ec7e286ef,motorcycle,1.3223842245677524,103.69286474097474,1.1831235443100632,103.91341892690987,28.976436509822634
82bd24883b,motorcycle,1.3639181827624538,103.80976801372232,1.1831235443100632,103.91341892690987,23.08077065214458
9095a8d0bb,bike,1.3739923728101633,103.8527197126489,1.1831235443100632,103.91341892690987,22.160047233335384
0bf3dcd663,motorcycle,1.4163048067280366,103.93912746857922,1.1831235443100632,103.91341892690987,25.94224015978329
e0e0dd3413,motorcycle,1.3583580056627418,104.0316308803804,1.1831235443100632,103.91341892690987,23.42075595130992
3832c349b5,motorcycle,1.3408607539700699,103.83640096349305,1.1831235443100632,103.91341892690987,19.434151678438983
7554cdad57,bike,1.3490377195204015,103.68645968115072,1.1831235443100632,103.91341892690987,31.21830794229276
474ca2cc96,motorcycle,1.3108997115049028,103.81339606792865,1.1831235443100632,103.91341892690987,17.987280338710423
5db68c2fcf,car,1.3011187473087376,103.81409068336598,1.1831235443100632,103.91341892690987,17.10075474774769
95840e5fde,motorcycle,1.3786753739043394,103.68580798817304,1.1831235443100632,103.91341892690987,33.30510853921268
0c7210e131,motorcycle,1.379105518380003,103.80681556966749,1.1831235443100632,103.91341892690987,24.705758024408112
39c0e817ba,car,1.409003343459057,103.8672766385479,1.1831235443100632,103.91341892690987,25.49906468282479
5f07b14fb5,motorcycle,1.3508698181658185,103.83432110287646,1.1831235443100632,103.91341892690987,20.531438523947973
fbd29e15aa,motorcycle,1.343326911837537,103.95143054879124,1.1831235443100632,103.91341892690987,18.21258907648929
e6327f1cb9,bike,1.299709666590989,103.77787722265343,1.1831235443100632,103.91341892690987,19.843009769212383
a031f5579e,bike,1.3646965180471884,103.69408362397425,1.1831235443100632,103.91341892690987,31.606395343918003
b86fc6f3c9,motorcycle,1.3268640704680954,103.70385202161634,1.1831235443100632,103.91341892690987,28.224083840888202
ff22f84836,car,1.3794346611221862,103.68973000130688,1.1831235443100632,103.91341892690987,33.029455879081155
996fffb821,car,1.4447833074580632,103.85499454143148,1.1831235443100632,103.91341892690987,29.654593685541577
af1e34f892,bike,1.355966305167748,103.69070697642556,1.1831235443100632,103.91341892690987,31.298926608788758
e063ec07f5,motorcycle,1.4409533253616535,103.80501366327468,1.1831235443100632,103.91341892690987,30.957106875635365
9a521cbdc5,bike,1.3905099531154415,103.97662469553144,1.1831235443100632,103.91341892690987,23.98634250522885
3e278dd8a7,motorcycle,1.330583698075463,103.80374034668479,1.1831235443100632,103.91341892690987,20.368176419439852
ddc8f6d54d,bike,1.2745422987470207,103.85586327417904,1.1831235443100632,103.91341892690987,11.967276786528403
66ddb125a6,car,1.3268950000766189,103.77006057992206,1.1831235443100632,103.91341892690987,22.522994428693348
9be39a67de,motorcycle,1.331160501800589,103.94887997607712,1.1831235443100632,103.91341892690987,16.8381916083484
7cf678dbd5,motorcycle,1.3082589302736287,103.85012086770216,1.1831235443100632,103.91341892690987,15.526903208200546
6cc054bbb8,car,1.2845920015782228,103.80195224895712,1.1831235443100632,103.91341892690987,16.72671189397333
be97a3c836,car,1.3443881640669193,103.88551098531985,1.1831235443100632,103.91341892690987,18.100281726655094
0d5d40972c,bike,1.2506622155969291,103.84115047262014,1.1831235443100632,103.91341892690987,10.975579030219755
c8b7911269,motorcycle,1.375123525256309,103.89387555582769,1.1831235443100632,103.91341892690987,21.341488140632563
452d51c73c,bike,1.380283434450535,103.92866159559387,1.1831235443100632,103.91341892690987,21.86682211595888
4a5050193c,bike,1.3344324030983148,104.00575530521793,1.1831235443100632,103.91341892690987,19.634878612394917
e20231895a,bike,1.2980187171671664,103.62797154143915,1.1831235443100632,103.91341892690987,34.21460583294399
af5a723694,motorcycle,1.2707820425801737,103.68493435862096,1.1831235443100632,103.91341892690987,27.213678905668623
d51f0c70cf,car,1.390385909743689,103.84782935176719,1.1831235443100632,103.91341892690987,24.052411121052735
e3d77e77e6,car,1.3616227608116327,103.79855544963574,1.1831235443100632,103.91341892690987,23.515636715824307
32126bc26a,car,1.4155853670872949,104.02521823132149,1.1831235443100632,103.91341892690987,28.557441353053004
92381a751b,motorcycle,1.3815747667299436,103.74095397165087,1.1831235443100632,103.91341892690987,29.15361405648131
216181db47,motorcycle,1.3483180416192857,103.8920138699005,1.1831235443100632,103.91341892690987,18.42103630959089
694e9ce4b7,bike,1.2609545994029239,103.71036253000514,1.1831235443100632,103.91341892690987,24.182262782089186
619c9bd715,car,1.3572365934388444,103.72174208892628,1.1831235443100632,103.91341892690987,28.73534777605005
d741e37be2,car,1.396834199574047,103.6700946176948,1.1831235443100632,103.91341892690987,35.94087312147421
a2b8691c54,car,1.3559541751488235,103.95709400439992,1.1831235443100632,103.91341892690987,19.719175406125053
14864638a0,bike,1.4354131529267715,103.71812330469336,1.1831235443100632,103.91341892690987,35.36420740044857
e6c40985d1,motorcycle,1.2987399389020902,103.63246657757888,1.1831235443100632,103.91341892690987,33.7807110478597
7a3e068109,motorcycle,1.3162232468449062,103.73538659753132,1.1831235443100632,103.91341892690987,24.68177401438365
95a7e1fb48,motorcycle,1.3896011405865123,103.86203219330595,1.1831235443100632,103.91341892690987,23.536584994806702
0479f0d073,motorcycle,1.3483105909070308,103.93727221672705,1.1831235443100632,103.91341892690987,18.45743451047871
0893a47c61,car,1.2716432510953433,103.67269302682685,1.1831235443100632,103.91341892690987,28.52338748753168
a9699cddb6,motorcycle,1.410637717838315,103.89938886070532,1.1831235443100632,103.91341892690987,25.205753902588427
dbf562b1bb,car,1.2965604733727412,103.62772955797057,1.1831235443100632,103.91341892690987,34.18011973260729
e94acb4f15,car,1.2065447529037943,103.71693018420486,1.1831235443100632,103.91341892690987,22.021119225905807
583916d690,motorcycle,1.3499579810833096,103.83588643985364,1.1831235443100632,103.91341892690987,20.365976885554325
776e31752d,motorcycle,1.385658926191815,103.82566781088511,1.1831235443100632,103.91341892690987,24.432034320182463
3ec273e50d,motorcycle,1.3224004394941238,103.89189538346899,1.1831235443100632,103.91341892690987,15.585696217276784
db8753d583,bike,1.4635657116442773,103.81751602924363,1.1831235443100632,103.91341892690987,32.795191724981386
e9d665cd5b,motorcycle,1.440063071614306,103.79821255154077,1.1831235443100632,103.91341892690987,31.17010310003177
d79bc5e080,bike,1.3585319495310588,103.8923091887252,1.1831235443100632,103.91341892690987,19.537520158110322
f91433b705,bike,1.250283462524255,103.67013321456598,1.1831235443100632,103.91341892690987,28.076296303946325
8fe359f8c5,motorcycle,1.3903027955868665,103.92428480843354,1.1831235443100632,103.91341892690987,22.94070669653025
21b57049b4,motorcycle,1.3311585134996817,103.8207739928977,1.1831235443100632,103.91341892690987,19.34562136326569
